,PERMIT NUMBER,DOING BUSINESS AS NAME,ISSUED DATE,EXPIRATION DATE,ADDRESS,CITY,STATE,ZIP CODE,LATITUDE,LONGITUDE,LOCATION
893,1145952,THE DEARBORN,07/07/2020,05/31/2021,145 N DEARBORN ST,CHICAGO,,60602.0,41.884339671,-87.629302474,"(41.884339671462364, -87.62930247410677)"
894,1145956,DYLAN'S TAVERN & GRILL,07/28/2020,05/31/2021,118 S CLINTON ST,CHICAGO,IL,60661.0,41.879957071,-87.641280004,"(41.87995707099538, -87.64128000375057)"
895,1145970,PIZZA-METRO,07/09/2020,05/31/2021,1707 W DIVISION ST,CHICAGO,IL,60622.0,41.903190531,-87.67029008700001,"(41.90319053056459, -87.67029008677447)"
896,1145972,Coffee Lab & Roasters,07/07/2020,05/31/2021,2823 N LINCOLN AVE,CHICAGO,,60657.0,41.933177208000004,-87.659363574,"(41.93317720763094, -87.65936357447276)"
897,1145982,TACO BELL CANTINA,09/29/2020,05/31/2021,407 S DEARBORN ST,CHICAGO,,60605.0,41.876699511999995,-87.629110665,"(41.87669951154698, -87.62911066501952)"
898,1145983,"Ella's BBQ, INC.",07/10/2020,05/31/2021,723 W ARMITAGE AVE,CHICAGO,,60614.0,41.918088624,-87.647083148,"(41.9180886243431, -87.6470831479794)"
899,1145984,Dollop Coffee and Tea,07/10/2020,05/31/2021,4181 N CLARENDON AVE,CHICAGO,IL,60613.0,41.957940146999995,-87.64965206,"(41.95794014690388, -87.6496520597932)"
900,1145985,THE SLIDE RIDE,08/26/2020,05/31/2021,2348 W TAYLOR ST,CHICAGO,,60612.0,41.869091815,-87.685619116,"(41.86909181548008, -87.68561911556829)"
901,1145986,STEINGOLD'S OF CHICAGO,07/13/2020,05/31/2021,1840 W IRVING PARK RD,CHICAGO,,60613.0,41.954304982,-87.67578578,"(41.9543049818164, -87.67578577985408)"
902,1145987,"HOMETEAM PIZZA, INC.",07/23/2020,05/31/2021,1363 W OHIO ST,CHICAGO,,60642.0,41.892382071,-87.661976421,"(41.892382070571905, -87.66197642116077)"
903,1145988,LURE FISHBAR CHICAGO,07/08/2020,05/31/2021,616 N RUSH ST,CHICAGO,,60611.0,41.893130811,-87.625559064,"(41.89313081087328, -87.62555906428202)"
904,1145989,Baci Amore,07/10/2020,05/31/2021,321 S JEFFERSON ST,CHICAGO,,60661.0,41.877339579,-87.64236889799999,"(41.87733957924523, -87.64236889793398)"
905,1145995,CAFE MARBELLA,07/13/2020,05/31/2021,5527-5531 N MILWAUKEE AVE,CHICAGO,,60630.0,41.982350141,-87.773659845,"(41.982350141069084, -87.77365984476519)"
906,1146003,GALLUCCI PIZZERIA NAPOLETANA,07/14/2020,05/31/2021,1551 N WELLS ST,CHICAGO,IL,,41.910626751,-87.63454715799999,"(41.91062675138243, -87.63454715819464)"
907,1146005,SOIREE BISTRO,07/31/2020,05/31/2021,2036 W DIVISION ST,CHICAGO,,60622.0,41.903273561999995,-87.67874776299999,"(41.90327356174819, -87.67874776316489)"
908,1146008,PokiologyRoscoe,08/03/2020,05/31/2021,2111 W ROSCOE ST,CHICAGO,,60618.0,41.94307105,-87.681355224,"(41.94307105046144, -87.68135522357547)"
909,1146011,MERCHANT,07/24/2020,05/31/2021,3137-3139 W LOGAN BLVD,CHICAGO,,60647.0,41.92786354,-87.706415101,"(41.92786354046742, -87.70641510084438)"
910,1146015,THE BAGEL INC,07/13/2020,05/31/2021,3107 N BROADWAY,CHICAGO,,60657.0,41.937999793,-87.64418473200001,"(41.93799979314034, -87.64418473186258)"
911,1146016,TRADER TODD'S RESTAURANT & BAR,07/23/2020,05/31/2021,3216 N SHEFFIELD AVE,CHICAGO,IL,60657.0,41.940455448,-87.65427085299999,"(41.94045544818159, -87.65427085300712)"
912,1146025,COCO PAZZO,07/15/2020,05/31/2021,300 W HUBBARD ST,CHICAGO,,60654.0,41.890072617,-87.635597856,"(41.890072617091896, -87.63559785580715)"
913,1146028,FIRST DRAFT,08/26/2020,05/31/2021,649 S CLARK ST,CHICAGO,,60605.0,41.873608285,-87.630500286,"(41.873608285143355, -87.63050028599581)"
914,1146029,SIP OF HOPE,07/15/2020,05/31/2021,3039 W FULLERTON AVE,CHICAGO,,60647.0,41.924637844,-87.703803603,"(41.924637844371944, -87.70380360340843)"
915,1146033,STEAK 48,07/22/2020,05/31/2021,615 N WABASH AVE,CHICAGO,,60611.0,41.893041529,-87.626604165,"(41.89304152938148, -87.62660416539327)"
916,1146034,MOJO 33 NORTH LASALLE LLC,07/13/2020,05/31/2021,33 N LA SALLE ST,CHICAGO,,60602.0,41.882797706999995,-87.632242081,"(41.88279770704961, -87.63224208140493)"
917,1146035,Sweetgreen,07/13/2020,05/31/2021,1471 N MILWAUKEE AVE,CHICAGO,,60622.0,41.908726094,-87.674660839,"(41.90872609383611, -87.67466083943248)"
918,1146036,TSAOCAA TEA,07/13/2020,05/31/2021,2026 S CLARK ST,CHICAGO,,60616.0,41.854550801,-87.63028971600001,"(41.8545508013415, -87.63028971636605)"
919,1146040,EVERGREEN RESTAURANT,07/15/2020,05/31/2021,2411 S WENTWORTH AVE,CHICAGO,,60616.0,41.848804836,-87.631777735,"(41.848804836394464, -87.63177773474666)"
920,1146042,HURRICANE COFFEE COMPANY,07/13/2020,05/31/2021,4054 N WESTERN AVE,CHICAGO,,60618.0,41.955681825,-87.688662954,"(41.95568182462683, -87.68866295404592)"
921,1146045,WAFFLES,07/15/2020,05/31/2021,1104 W MADISON ST,CHICAGO,,60607.0,41.881773225,-87.654689084,"(41.881773224806395, -87.65468908350952)"
922,1146048,AMARIT RESTAURANT,07/16/2020,05/31/2021,600 S DEARBORN ST,CHICAGO,,60605.0,41.874481166,-87.62935654,"(41.87448116568133, -87.62935653990546)"
923,1146049,MIKI'S PARK,07/14/2020,05/31/2021,109 W HUBBARD ST,CHICAGO,,60654.0,41.889905477,-87.63150401700001,"(41.88990547666711, -87.63150401653571)"
924,1146058,THE VIOLET HOUR,07/16/2020,05/31/2021,1520 N DAMEN AVE,CHICAGO,,60622.0,41.9089214,-87.677567796,"(41.90892140028331, -87.67756779552343)"
925,1146059,CHICAGO WAFFLES,07/15/2020,05/31/2021,1400 S MICHIGAN AVE,CHICAGO,,60605.0,41.864001544000004,-87.624225729,"(41.864001543549804, -87.62422572913968)"
926,1146060,MARCELA'S CAFE,07/17/2020,05/31/2021,3503 W FULLERTON AVE,CHICAGO,,60647.0,41.924533248,-87.713868445,"(41.92453324764133, -87.71386844484053)"
927,1146063,Pisco Peruvian Restaurant & Bar,07/16/2020,05/31/2021,3220-3224 W LAWRENCE AVE,CHICAGO,,60625.0,41.968552615,-87.709381075,"(41.96855261492736, -87.70938107470327)"
928,1146065,14 PARISH,07/24/2020,05/31/2021,1644 E 53RD ST,CHICAGO,,60615.0,41.799704657,-87.585029609,"(41.79970465653982, -87.58502960921741)"
929,1146074,Ukai restaurant,07/16/2020,05/31/2021,1059 W BELMONT AVE,CHICAGO,,60657.0,41.939764684000004,-87.65647301,"(41.939764684493404, -87.65647301014421)"
930,1146075,SAZON CUBANO INC,07/24/2020,05/31/2021,5422 W FULLERTON AVE,CHICAGO,,60639.0,41.924140296,-87.762000343,"(41.9241402961351, -87.76200034299336)"
931,1146076,HOTEL JULIAN,07/17/2020,05/31/2021,168 N MICHIGAN AVE,CHICAGO,,60601.0,41.884965221,-87.624624199,"(41.884965221497076, -87.6246241985837)"
932,1146081,SMOKE DADDY,07/17/2020,05/31/2021,3636 N CLARK ST,CHICAGO,,60613.0,41.948117851999996,-87.65742192,"(41.94811785164419, -87.65742192017119)"
933,1146086,FIVE GUYS BURGERS & FRIES,07/23/2020,05/31/2021,22 S CLINTON ST,CHICAGO,,60661.0,41.881163,-87.641317254,"(41.88116299950592, -87.64131725437271)"
934,1146098,DOLLOP COFFEE CO,07/20/2020,05/31/2021,1636 W MONTROSE AVE,CHICAGO,,60613.0,41.961680924,-87.670761627,"(41.961680923582406, -87.67076162710427)"
935,1146100,KAATHIS,07/28/2020,05/31/2021,2273 N LINCOLN AVE,CHICAGO,,60614.0,41.923573999,-87.645932227,"(41.9235739992025, -87.64593222667874)"
936,1146103,SWIFT AND SON'S TAVERN,07/17/2020,05/31/2021,3600-3602 N CLARK ST,CHICAGO,,60613.0,41.947202225,-87.65668775600001,"(41.947202225469304, -87.65668775559263)"
937,1146104,A BEAUTIFUL RIND,07/17/2020,05/31/2021,2211 N MILWAUKEE AVE,CHICAGO,,60647.0,41.921076158000005,-87.694137859,"(41.921076157561416, -87.69413785909323)"
938,1146114,SUSHI TAKU,08/27/2020,05/31/2021,1904-06 W DIVISION ST,CHICAGO,IL,60622.0,41.903337243,-87.67504189600001,"(41.90333724263777, -87.67504189565273)"
939,1146118,KIE-GOL-LANEE COMIDA TRADICIONAL OAXAQUENA,07/20/2020,05/31/2021,5004 N SHERIDAN RD,CHICAGO,,60640.0,41.97347815,-87.655079589,"(41.973478149511195, -87.65507958945189)"
940,1146120,AREPA GEORGE,07/20/2020,05/31/2021,1552 N KEDZIE AVE,CHICAGO,,60651.0,41.909897849000004,-87.707145153,"(41.909897849174, -87.70714515263228)"
941,1146122,"THE HOXTON, CHICAGO",07/20/2020,05/31/2021,200 N GREEN ST,CHICAGO,,60607.0,41.885699197,-87.64878908899999,"(41.885699197163355, -87.64878908937915)"
942,1146126,THE GODDESS RIVER NORTH,07/22/2020,05/31/2021,901 N LARRABEE ST,CHICAGO,IL,60610.0,41.898756686,-87.642878868,"(41.89875668638562, -87.64287886755926)"
943,1146130,"ITALIAN VILLAGE RESTAURANT, INC.",07/22/2020,05/31/2021,71 W MONROE ST,CHICAGO,,60603.0,41.880591895,-87.63044232700001,"(41.880591895360816, -87.63044232703336)"
944,1146135,NATIVE FOODS CAFE,07/23/2020,05/31/2021,1484 N MILWAUKEE AVE,CHICAGO,IL,60622.0,41.908871127,-87.675337425,"(41.908871127140785, -87.6753374248646)"
945,1146143,OMNI CHICAGO HOTEL,07/30/2020,05/31/2021,674-678 N MICHIGAN AVE,CHICAGO,,60611.0,41.894754369,-87.624394347,"(41.89475436857259, -87.6243943466027)"
946,1146145,BARBA YIANNI TAVERNA INC.,07/24/2020,05/31/2021,4761 N LINCOLN AVE,CHICAGO,IL,60625.0,41.968253933,-87.688172469,"(41.96825393294936, -87.68817246934601)"
947,1146148,MIRAI SUSHI,07/30/2020,05/31/2021,2020 W DIVISION ST,CHICAGO,IL,60622.0,41.903284899,-87.678141456,"(41.90328489854517, -87.6781414560568)"
948,1146152,CHICKEN WORKS AND SALAD CO.,07/24/2020,05/31/2021,3658 W IRVING PARK RD,CHICAGO,IL,60618.0,41.953858137,-87.71999798700001,"(41.95385813673397, -87.7199979868619)"
949,1146153,DAISIES,07/28/2020,05/31/2021,2523 N MILWAUKEE AVE,CHICAGO,,60647.0,41.927285463000004,-87.704259563,"(41.92728546268809, -87.70425956334667)"
950,1146154,SHAW'S CRAB HOUSE,07/23/2020,05/31/2021,21 E HUBBARD ST,CHICAGO,,60611.0,41.889971085,-87.627074774,"(41.889971085414004, -87.6270747744828)"
951,1146160,BIG STAR II,07/24/2020,05/31/2021,3638-3640 N CLARK ST,CHICAGO,,60613.0,41.948168634,-87.65746305200001,"(41.948168634367825, -87.65746305156426)"
952,1146162,BRETT'S KITCHEN,07/24/2020,05/31/2021,233 W SUPERIOR ST,CHICAGO,,60654.0,41.895463439000004,-87.63559949299999,"(41.89546343940486, -87.63559949263859)"
953,1146163,BLIND BARBER,07/24/2020,05/31/2021,948 W FULTON MARKET,CHICAGO,,60607.0,41.886854792,-87.65176775,"(41.886854792080925, -87.6517677496529)"
954,1146164,POCHOS,07/27/2020,05/31/2021,2025 W 35TH ST,CHICAGO,,60609.0,41.830268564,-87.67635306700001,"(41.830268564486104, -87.67635306666367)"
955,1146167,SUNDA,07/24/2020,05/31/2021,110 W ILLINOIS ST,CHICAGO,,60654.0,41.890924221,-87.63161779,"(41.890924221316645, -87.6316177901787)"
956,1146168,don pedro mexican restaurant,08/14/2020,05/31/2021,4064 N LINCOLN AVE,CHICAGO,,60618.0,41.95586808,-87.68012286700001,"(41.955868080075895, -87.68012286699279)"
957,1146169,MARTIN'S CORNER,07/27/2020,05/31/2021,2058 W 22ND PL,CHICAGO,,60608.0,41.851341213000005,-87.67814936299999,"(41.8513412126996, -87.67814936266365)"
958,1146170,SEOUL TACO,07/28/2020,05/31/2021,738 N CLARK ST,CHICAGO,,60654.0,41.896004747,-87.63138051700001,"(41.89600474720552, -87.63138051690716)"
959,1146176,MOMOTARO,07/27/2020,05/31/2021,820 W LAKE ST,CHICAGO,,60607.0,41.885758369,-87.648410589,"(41.88575836898289, -87.64841058851927)"
960,1146177,Devil Dawgs,07/31/2020,05/31/2021,2147 N SHEFFIELD AVE,CHICAGO,,60614.0,41.921311835,-87.653328593,"(41.92131183470468, -87.65332859333675)"
961,1146178,ROOTS HANDMADE PIZZA,07/28/2020,05/31/2021,1922-24 W CHICAGO AVE,CHICAGO,IL,60622.0,41.89604491,-87.675604846,"(41.89604490958585, -87.67560484584318)"
962,1146191,ROOTS HANDMADE PIZZA - SECOND CITY / UTOPIAN TAILGATE,07/28/2020,05/31/2021,1610 N WELLS ST,CHICAGO,,60614.0,41.911494368,-87.634868095,"(41.911494367763304, -87.63486809549644)"
963,1146206,AZUL 18TH RESTAURANT,08/06/2020,05/31/2021,1236 W 18TH ST,CHICAGO,,60608.0,41.858039084,-87.65788508,"(41.85803908398444, -87.65788508044622)"
964,1146215,Tropical Smoothie Cafe,08/14/2020,05/31/2021,4874 N LINCOLN AVE,CHICAGO,,60625.0,41.970550218,-87.68993650799999,"(41.970550218072056, -87.68993650758067)"
965,1146218,AVEC II,07/30/2020,05/31/2021,141 W ERIE ST,CHICAGO,,60654.0,41.893900256,-87.632731687,"(41.8939002561912, -87.63273168715278)"
966,1146221,TIMOTHY O'TOOLE'S,07/29/2020,05/31/2021,622 N FAIRBANKS,CHICAGO,,,41.893365397,-87.62042205700001,"(41.89336539713901, -87.62042205744733)"
967,1146227,CHURRO FACTORY INC,08/12/2020,05/31/2021,2214 S WOLCOTT AVE,CHICAGO,IL,60608.0,41.851726995,-87.67352526799999,"(41.85172699473014, -87.67352526774295)"
968,1146232,SABOR A CAFE RESTAURANT,08/04/2020,05/31/2021,2435 W PETERSON AVE,CHICAGO,,60659.0,41.990381096,-87.691099599,"(41.990381095595595, -87.691099598697)"
969,1146243,BUNDOO KHAN,08/04/2020,05/31/2021,2537-2539 W DEVON AVE,CHICAGO,,60659.0,41.997554173000005,-87.693770179,"(41.99755417277127, -87.69377017915909)"
970,1146282,LA CASA DE SAMUEL REST.,09/08/2020,05/31/2021,2834 W CERMAK RD,CHICAGO,,60623.0,41.851996512,-87.69699989600001,"(41.85199651248391, -87.6969998955715)"
971,1146284,PRINTERS ROW WINE SHOP,07/31/2020,05/31/2021,719 S DEARBORN ST,CHICAGO,,60605.0,41.872969717,-87.629007546,"(41.87296971734309, -87.62900754620853)"
972,1146285,CHURRO FACTORY,08/12/2020,05/31/2021,3755 W ARMITAGE AVE,CHICAGO,IL,60647.0,41.917117394,-87.721445018,"(41.91711739401661, -87.72144501827158)"
973,1146287,TACOTLAN,09/23/2020,05/31/2021,4312 W FULLERTON AVE,CHICAGO,,60639.0,41.924499561,-87.73465292899999,"(41.92449956081487, -87.7346529288684)"
974,1146294,EATALY,07/31/2020,05/31/2021,43 E OHIO ST,CHICAGO,,60611.0,41.892394751,-87.626415335,"(41.89239475098296, -87.62641533543558)"
975,1146295,IGNOTZ ONE DOOR SOUTH,08/03/2020,05/31/2021,2423 S OAKLEY AVE,CHICAGO,,60608.0,41.847753396,-87.682927796,"(41.84775339576966, -87.68292779619232)"
976,1146296,IGNOTZ' RISTORANTE,08/03/2020,05/31/2021,2421 S OAKLEY AVE,CHICAGO,,60608.0,41.847811521,-87.68292967299999,"(41.847811520697334, -87.68292967306401)"
977,1146297,TESTACCIO,07/31/2020,05/31/2021,2456 N CALIFORNIA AVE,CHICAGO,,60647.0,41.926480288,-87.697607928,"(41.92648028782631, -87.69760792778989)"
978,1146301,LA VILLITA MICHOACANA,08/05/2020,05/31/2021,2835 N CENTRAL AVE,CHICAGO,,60634.0,41.932333074,-87.766136532,"(41.93233307427379, -87.7661365319532)"
979,1146304,BRUNA'S CAFE,08/04/2020,05/31/2021,2424 S OAKLEY AVE,CHICAGO,,60608.0,41.847573841,-87.683215839,"(41.847573840855105, -87.68321583947979)"
980,1146307,DEVIL DAWGS,08/05/2020,05/31/2021,1431 N MILWAUKEE AVE,CHICAGO,,60622.0,41.907970608,-87.673476395,"(41.90797060799855, -87.67347639535005)"
981,1146308,STK CHICAGO,08/05/2020,05/31/2021,9 W KINZIE ST,CHICAGO,,60654.0,41.889137270999996,-87.62843006,"(41.88913727056584, -87.62843005984261)"
982,1146310,"THE STAR OF SIAM, INC.",08/12/2020,05/31/2021,1 E ILLINOIS ST,CHICAGO,,60611.0,41.890757351,-87.627969062,"(41.890757350624774, -87.6279690620474)"
983,1146333,JUICERX,08/05/2020,05/31/2021,1880 N DAMEN AVE,CHICAGO,,60647.0,41.916132612,-87.67773171799999,"(41.91613261213558, -87.67773171836664)"
984,1146336,TAZA MEDITERRANEAN CUISINE,08/18/2020,05/31/2021,176 N FRANKLIN ST,CHICAGO,,60606.0,41.885248026999996,-87.635545917,"(41.885248026568625, -87.63554591705974)"
985,1146340,MOD PIZZA,08/05/2020,05/31/2021,3643 N WESTERN AVE,CHICAGO,,60618.0,41.948007663,-87.688147771,"(41.94800766308602, -87.68814777067428)"
986,1146345,ETTA,08/07/2020,05/31/2021,700 N CLARK ST,CHICAGO,,60654.0,41.89487136,-87.631350627,"(41.89487136031609, -87.63135062697823)"
987,1146346,BUREAU BAR AND RESTAURANT,08/06/2020,05/31/2021,2115 S STATE ST,CHICAGO,,60616.0,41.853768095999996,-87.62695736,"(41.85376809634427, -87.62695735958255)"
988,1146353,NONNINA,08/13/2020,05/31/2021,340 N CLARK ST,CHICAGO,IL,60654.0,41.888526714,-87.631191374,"(41.888526713886016, -87.63119137435383)"
989,1146354,ESMERALDA'S,09/04/2020,05/31/2021,2539 W DIVISION ST,CHICAGO,,60622.0,41.902867715,-87.69109787200001,"(41.902867714807854, -87.69109787174827)"
990,1146357,UMAMI BURGER,08/26/2020,05/31/2021,945 W RANDOLPH ST,CHICAGO,IL,60607.0,41.884227079,-87.65151813799999,"(41.88422707893843, -87.65151813840151)"
991,1146358,THE GARAGE BAR & SANDWICHES,08/07/2020,05/31/2021,6154 N MILWAUKEE AVE,CHICAGO,,60646.0,41.993543216999996,-87.784434742,"(41.9935432170097, -87.78443474169619)"
992,1146359,JOIE DE VINE,08/17/2020,05/31/2021,1744 W BALMORAL AVE,CHICAGO,IL,60640.0,41.979865941999996,-87.673909329,"(41.97986594183583, -87.67390932866451)"
993,1146361,JAIPUR,08/11/2020,05/31/2021,738 W RANDOLPH ST,CHICAGO,,60661.0,41.884517996,-87.647303831,"(41.88451799637232, -87.64730383120978)"
994,1146379,BILLY GOAT TAVERN & GRILL,10/23/2020,05/31/2021,430 N MICHIGAN AVE,CHICAGO,,60611.0,41.890299648,-87.62425466399999,"(41.89029964798951, -87.62425466410188)"
995,1146381,BAVETTE'S,09/08/2020,05/31/2021,218 W KINZIE ST,CHICAGO,,60654.0,41.889266021,-87.63484424299999,"(41.889266020751215, -87.63484424329431)"
996,1146389,R J GRUNTS,08/13/2020,05/31/2021,2054-56 N LINCOLN AVE,CHICAGO,,60614.0,41.919476674,-87.64063159,"(41.91947667386843, -87.64063158956783)"
997,1146390,RPM ITALIAN,08/13/2020,05/31/2021,52 W ILLINOIS ST,CHICAGO,,60654.0,41.89093553,-87.629971089,"(41.890935529568296, -87.62997108918054)"
998,1146394,RPM STEAK,08/13/2020,05/31/2021,66 W KINZIE ST,CHICAGO,IL,60654.0,41.889328594,-87.630547851,"(41.889328593566596, -87.63054785095315)"
999,1146396,THE HAMPTON SOCIAL,08/14/2020,05/31/2021,164 E GRAND AVE,CHICAGO,,60611.0,41.89186947,-87.62274858399999,"(41.8918694700262, -87.62274858399921)"
1000,1146397,SNICKER'S BAR & GRILL,08/19/2020,05/31/2021,446-448 N STATE ST,CHICAGO,,60654.0,41.890678899,-87.628178699,"(41.89067889940841, -87.6281786988307)"
1001,1146400,SUSHIMURA JAPANESE RESTAURANT,08/13/2020,05/31/2021,3647 N SOUTHPORT AVE,CHICAGO,,60613.0,41.948461193,-87.663904621,"(41.94846119343174, -87.66390462134474)"
1002,1146401,THE POLO INN BRIDGEPORT USA,08/14/2020,05/31/2021,3322 S MORGAN ST,CHICAGO,,60608.0,41.833618869,-87.65118268799999,"(41.83361886880686, -87.65118268844637)"
1003,1146410,FOGO DE CHAO CHURRASCARIA (CHICAGO) LLC,08/18/2020,05/31/2021,661 N LA SALLE DR,CHICAGO,,60654.0,41.894124704,-87.63251632,"(41.8941247035236, -87.63251632012691)"
1004,1146411,ALL STAR SEAFOOD & SPORTS,08/17/2020,05/31/2021,730 S CLARK ST,CHICAGO,,60605.0,41.872780614,-87.63077151200001,"(41.87278061406621, -87.63077151242979)"
1005,1146412,TSUKIJI FISH MARKET,08/18/2020,05/31/2021,1156 W GRAND AVE,CHICAGO,,60642.0,41.891195271,-87.65688615799999,"(41.89119527078575, -87.65688615805686)"
1006,1146414,PERSONA,08/20/2020,05/31/2021,408-412 S WELLS ST,CHICAGO,,60607.0,41.876603277,-87.63383461299999,"(41.87660327686281, -87.63383461256606)"
1007,1146420,"THE STOCKYARD COFFEEHOUSE, LLC",12/02/2020,05/31/2021,558 W 37TH ST,CHICAGO,,60609.0,41.827276675,-87.641083419,"(41.82727667488455, -87.64108341896561)"
1008,1146422,PHO 888,09/11/2020,05/31/2021,1137 W ARGYLE ST,CHICAGO,,60640.0,41.973142759,-87.65927711399999,"(41.973142758883014, -87.65927711419366)"
1009,1146423,GYU-KAKU RESTAURANT,10/05/2020,05/31/2021,2813 N BROADWAY,CHICAGO,,60657.0,41.933180957,-87.644649415,"(41.933180956659406, -87.64464941489626)"
1010,1146425,"Western Tap, Inc. dba O's Tap, Inc.",08/19/2020,05/31/2021,2044 N WESTERN AVE,CHICAGO,,60647.0,41.918865899000004,-87.68759867799999,"(41.918865899183444, -87.68759867817441)"
1011,1146443,Mis Moles Restaurante,08/20/2020,05/31/2021,3661-3665 N ELSTON AVE,CHICAGO,,60618.0,41.947927049,-87.71052890000001,"(41.94792704863816, -87.7105289004055)"
1012,1146446,FAT CAT,08/21/2020,05/31/2021,4840 N BROADWAY,CHICAGO,IL,60640.0,41.970177997,-87.659849007,"(41.970177996889234, -87.65984900729137)"
1013,1146448,LAS FUENTES,08/20/2020,05/31/2021,2558 N HALSTED ST,CHICAGO,,60614.0,41.92903541,-87.649033928,"(41.9290354100918, -87.64903392789199)"
1014,1146451,CHEBA HUT,10/07/2020,05/31/2021,1948 W DIVISION ST,CHICAGO,,60622.0,41.903308298,-87.676808349,"(41.90330829816072, -87.67680834899701)"
1015,1146452,SUSHI PINK,09/23/2020,05/31/2021,909 W WASHINGTON BLVD,CHICAGO,,60607.0,41.882987318000005,-87.650140229,"(41.882987317760424, -87.65014022876997)"
1016,1146453,LA PENA RESTAURANTE,08/20/2020,05/31/2021,4212-4214 N MILWAUKEE AVE,CHICAGO,,60641.0,41.957332197,-87.751797419,"(41.95733219749337, -87.75179741856313)"
1017,1146462,Pressure Billiards,08/21/2020,05/31/2021,6318-6320 N CLARK ST,CHICAGO,,60660.0,41.996873036,-87.67043243200001,"(41.99687303629295, -87.67043243166162)"
1018,1146464,GALIT RESTAURANT,08/21/2020,05/31/2021,2427-2429 N LINCOLN AVE,CHICAGO,,60614.0,41.926118876,-87.649492508,"(41.92611887572662, -87.64949250846801)"
1019,1146465,LOWCOUNTRY 2,08/28/2020,05/31/2021,1132 S WABASH AVE,CHICAGO,,60605.0,41.868262621,-87.62598812,"(41.86826262122412, -87.62598811966616)"
1020,1146466,SHARKS FISH & CHICKEN,08/21/2020,05/31/2021,2137 S STATE ST,CHICAGO,,60616.0,41.853118871,-87.62694504299999,"(41.853118870998216, -87.62694504272446)"
1021,1146506,McDONALD'S #38631,08/26/2020,05/31/2021,3610 N CLARK ST,CHICAGO,,60613.0,41.947457574,-87.656891361,"(41.947457574079124, -87.65689136051212)"
1022,1146508,Campus Center Cafe,08/27/2020,05/31/2021,37 - 39 S WABASH AVE,CHICAGO,,60603.0,41.881147216,-87.626034735,"(41.88114721565142, -87.6260347352098)"
1023,1146514,BALLAST POINT BREWING COMPANY,08/26/2020,05/31/2021,212 N GREEN ST,CHICAGO,,60607.0,41.886083492,-87.64880123399999,"(41.88608349179427, -87.6488012338551)"
1024,1146517,MAD,10/21/2020,05/31/2021,1140 W MADISON ST,CHICAGO,IL,60607.0,41.881748486,-87.655936775,"(41.88174848570432, -87.65593677478378)"
1025,1146521,MARISCOS LA PLAYA INC,10/08/2020,05/31/2021,2880 W CERMAK RD,CHICAGO,,60623.0,41.851964029,-87.698829664,"(41.85196402912545, -87.69882966389457)"
1026,1146522,L' PATRON,08/27/2020,05/31/2021,3749 W FULLERTON AVE,CHICAGO,,60647.0,41.924438535,-87.721425904,"(41.92443853485333, -87.72142590385965)"
1027,1146536,MARTINI CLUB AT MANOR BOWLING AND BILLIARD,08/27/2020,05/31/2021,3124 N CENTRAL AVE,CHICAGO,,60634.0,41.937519559,-87.76660696100001,"(41.9375195593423, -87.76660696128712)"
1028,1146537,FAIRGROUNDS,08/28/2020,05/31/2021,1620-1622 N MILWAUKEE AVE,CHICAGO,IL,60647.0,41.910792663,-87.678330608,"(41.91079266346258, -87.6783306080725)"
1029,1146549,FLAT TOP GRILL,09/03/2020,05/31/2021,30 S WABASH AVE,CHICAGO,,60603.0,41.881334806,-87.626335466,"(41.88133480594687, -87.62633546646605)"
1030,1146551,KUMIKO,09/04/2020,05/31/2021,630 W LAKE ST,CHICAGO,,60661.0,41.88580702,-87.644171895,"(41.8858070196617, -87.64417189465739)"
1031,1146555,MINI MOTT,09/02/2020,05/31/2021,3057 W LOGAN BLVD,CHICAGO,,60647.0,41.928293921,-87.704734497,"(41.928293921416866, -87.70473449662273)"
1032,1146556,THE PURPLE PIG,09/11/2020,05/31/2021,444 N MICHIGAN AVE,CHICAGO,,60611.0,41.89071448,-87.62426987399999,"(41.89071448025997, -87.6242698742923)"
1033,1146558,HELLO JASMINE,09/02/2020,05/31/2021,2026 S CLARK ST,CHICAGO,,60616.0,41.854550801,-87.63028971600001,"(41.8545508013415, -87.63028971636605)"
1034,1146596,GRACIE O'MALLEY'S,09/22/2020,05/31/2021,1635 N MILWAUKEE AVE,CHICAGO,,60647.0,41.911188187,-87.678493295,"(41.911188187137114, -87.67849329488503)"
1035,1146614,MCGEE'S TAVERN & GRILLE,09/11/2020,05/31/2021,950 W WEBSTER AVE,CHICAGO,,60614.0,41.921854626,-87.653094865,"(41.92185462558926, -87.65309486506003)"
1036,1146625,TACOS LOTERIA,09/25/2020,05/31/2021,3327-3329 W ARMITAGE AVE,CHICAGO,,60647.0,41.917238213000005,-87.711414243,"(41.917238212892286, -87.71141424342281)"
1037,1146642,MARISCOS EL ABUELO Y YO SEAFOOD,09/15/2020,05/31/2021,3752 S KEDZIE AVE,CHICAGO,,60632.0,41.824447111,-87.704596236,"(41.8244471105655, -87.704596235788)"
1038,1146657,LA SANDWICHERA,09/17/2020,05/31/2021,2721 W DIVISION ST,CHICAGO,,60622.0,41.902829316,-87.695301606,"(41.90282931556141, -87.69530160586106)"
1039,1146726,SUGUNI SUSHI,09/17/2020,05/31/2021,2904 N BROADWAY,CHICAGO,,60657.0,41.935033003,-87.644378948,"(41.93503300287068, -87.64437894773916)"
