permit_number,business_name,issued_date,expiration_date,address,latitude,longitude
1140075,SPICY MEX,2019-05-21T00:00:00.000,2020-02-29T00:00:00.000,3925 N LINCOLN AVE,41.953125696,-87.67787379200001
1140073,"TEAPOTBREW BAKERY, LLC",2019-07-25T00:00:00.000,2020-02-29T00:00:00.000,1802 S WABASH AVE,41.857734258,-87.62575472
1140071,VELOX COFFEE,2019-05-29T00:00:00.000,2020-02-29T00:00:00.000,6206 N BROADWAY,41.994805166999996,-87.66056031299999
1140070,CAFFE STREETS,2019-05-24T00:00:00.000,2020-02-29T00:00:00.000,1750 W DIVISION ST,41.903382537,-87.672031532
1140068,MOM'S PLACE - A CHICAGO GATHERING SPOT,2019-07-25T00:00:00.000,2020-02-29T00:00:00.000,650 N DEARBORN ST,41.894009394,-87.629862671
1140066,TRUENORTH CAFE,2019-05-15T00:00:00.000,2020-02-29T00:00:00.000,1323 E 57TH ST,41.791363239,-87.59386259
1140065,ATWOOD,2019-05-09T00:00:00.000,2020-02-29T00:00:00.000,1 W WASHINGTON ST,41.883108627,-87.627948771
1140064,RED & WHITE WINES,2019-05-15T00:00:00.000,2020-02-29T00:00:00.000,1845 N OAKLEY AVE,41.915379648000005,-87.684738938
1140062,ARCHIE'S,2019-05-13T00:00:00.000,2020-02-29T00:00:00.000,1228 W LOYOLA AVE,42.001519695,-87.66205199
1140061,LOKAL CONTEMPORARY EUROPEAN,2019-05-28T00:00:00.000,2020-02-29T00:00:00.000,2500 N ASHLAND AVE,41.927051362,-87.668359476
1140060,ELEPHANT & CASTLE PUB & RESTAURANT,2019-05-10T00:00:00.000,2020-02-29T00:00:00.000,185 N WABASH AVE,41.885431671,-87.626119286
1140059,ANGELINA RISTORANTE,2019-05-17T00:00:00.000,2020-02-29T00:00:00.000,3561 N BROADWAY,41.947205495,-87.647026647
1140058,MCM PUB AND LIQUORS,2019-07-05T00:00:00.000,2020-02-29T00:00:00.000,3906-3910 N CICERO AVE,41.951788070999996,-87.74741980799999
1140057,CORNERSTONE CAFE - LINCOLN PARK,2019-05-17T00:00:00.000,2020-02-29T00:00:00.000,2200-2202 N CLYBOURN AVE,41.921581373,-87.664565129
1140056,FRANCESCA'S CAFE,2019-06-04T00:00:00.000,2020-02-29T00:00:00.000,852 N DAMEN AVE,41.897497008,-87.67724470799999
1140055,REVOLUCION STEAK HOUSE,2019-05-17T00:00:00.000,2020-02-29T00:00:00.000,3443-3455 N BROADWAY,41.944505561,-87.64537149799999
1140054,SAKURA TEPPANYAKI AND SUSHI,2019-05-29T00:00:00.000,2020-02-29T00:00:00.000,730 W DIVERSEY PKWY,41.932855321999995,-87.64773750100001
1140053,LINCOLN STATION,2019-05-17T00:00:00.000,2020-02-29T00:00:00.000,2430-32 N LINCOLN AVE,41.926064411999995,-87.649841023
1140052,DOS URBAN CANTINA,2019-05-17T00:00:00.000,2020-02-29T00:00:00.000,2829-2831 W ARMITAGE AVE,41.917370078000005,-87.69824926
1140051,HOPS AND BARLEY,2019-06-07T00:00:00.000,2020-02-29T00:00:00.000,4359-61 N MILWAUKEE AVE,41.960360187,-87.754066274
1140047,CESAR'S ON BROADWAY,2019-05-30T00:00:00.000,2020-02-29T00:00:00.000,2924-2926 N BROADWAY,41.935631858,-87.644398079
1140046,HOTEL MONACO,2019-05-23T00:00:00.000,2020-02-29T00:00:00.000,225 N WABASH AVE,41.886424333,-87.62616828200001
1140045,MOXY,2019-05-23T00:00:00.000,2020-02-29T00:00:00.000,530 N LA SALLE DR,41.891682324,-87.63273071299999
1140043,Flying Saucer,2019-05-29T00:00:00.000,2020-02-29T00:00:00.000,1123 N CALIFORNIA AVE,41.901885044000004,-87.69670612700001
1140042,FABCAKES,2019-05-16T00:00:00.000,2020-02-29T00:00:00.000,714 N WELLS ST,41.895335831,-87.63431422200001
1140041,CLUB LAGO,2019-06-03T00:00:00.000,2020-02-29T00:00:00.000,331 W SUPERIOR ST,41.895445259,-87.63707141200001
1140040,CHEZ MOI,2019-06-04T00:00:00.000,2020-02-29T00:00:00.000,2100 N HALSTED ST,41.920082191,-87.648724715
1140039,PAT'S PIZZERIA,2019-06-07T00:00:00.000,2020-02-29T00:00:00.000,2679 N LINCOLN AVE,41.93075676,-87.65597841700001
1140038,Vinny D's,2019-08-21T00:00:00.000,2020-02-29T00:00:00.000,1709 W DIVISION ST,41.903188843,-87.670398345
1140036,HAI YEN,2019-06-03T00:00:00.000,2020-02-29T00:00:00.000,1055 W ARGYLE ST,41.973171766,-87.657140831
1140035,EL CHE STEAKHOUSE & BAR,2019-06-19T00:00:00.000,2020-02-29T00:00:00.000,845 W WASHINGTON BLVD,41.883005705,-87.649147845
1140034,EDWARDO'S PIZZA,2019-05-20T00:00:00.000,2020-02-29T00:00:00.000,1212 N DEARBORN ST,41.90434217,-87.630145246
1140021,JJ THAI STREET FOOD,2019-05-17T00:00:00.000,2020-02-29T00:00:00.000,1715 W CHICAGO AVE,41.895912773,-87.670339343
1140020,SAPORI,2019-06-10T00:00:00.000,2020-02-29T00:00:00.000,2701 N HALSTED ST,41.931578497,-87.648824939
1140010,GLAZE TERIYAKI GRILL,2019-06-11T00:00:00.000,2020-02-29T00:00:00.000,3112 N BROADWAY,41.938057771,-87.64448081299999
1140002,Blue Sky Bakery & Cafe,2019-07-23T00:00:00.000,2020-02-29T00:00:00.000,3720 N LINCOLN AVE,41.949356857,-87.67558137
1140001,ANGELO'S WINE BAR,2019-05-24T00:00:00.000,2020-02-29T00:00:00.000,3024-3026 W MONTROSE AVE,41.961323045,-87.704439891
1140000,COMMONWEALTH TAVERN,2019-05-21T00:00:00.000,2020-02-29T00:00:00.000,2000 W ROSCOE ST,41.943325138,-87.67851443299999
1139998,THE CORNED BEEF FACTORY SANDWICH SHOP,2019-05-20T00:00:00.000,2020-02-29T00:00:00.000,1016 W LAKE ST,41.885680003000004,-87.652901351
1139997,Hannahs Bretzel 180 W. Washington LLC,2019-06-18T00:00:00.000,2020-02-29T00:00:00.000,180 W WASHINGTON ST,41.883317894,-87.633296691
1139996,MEZCALINA,2019-05-31T00:00:00.000,2020-02-29T00:00:00.000,333 E BENTON PL,41.885390047,-87.61898671200001
1139743,ESQUINA BARRA,2019-04-30T00:00:00.000,2020-02-29T00:00:00.000,2700 N MILWAUKEE AVE,41.930190941999996,-87.70947505
1139742,RUNA JAPANESE,2019-04-22T00:00:00.000,2020-02-29T00:00:00.000,2257 W NORTH AVE,41.910249567,-87.68463448700001
1139741,THE MARKET BY FOXTROT,2019-04-30T00:00:00.000,2020-02-29T00:00:00.000,401 N WELLS ST,41.889215222,-87.633864401
1139740,CITY TAP HOUSE,2019-04-12T00:00:00.000,2020-02-29T00:00:00.000,850 W FULTON MARKET,41.886881019,-87.649523064
1139739,Beezzee,2019-04-18T00:00:00.000,2020-02-29T00:00:00.000,2807 N SHEFFIELD AVE,41.932874633000004,-87.653720521
1139738,FRANCES' DELI & BRUNCHERY,2019-05-30T00:00:00.000,2020-02-29T00:00:00.000,2552-54 N CLARK ST,41.929090925,-87.642717285
1139737,TURKITCH,2019-04-22T00:00:00.000,2020-02-29T00:00:00.000,565 W DIVERSEY PKWY,41.932717361,-87.64356390399999
1139736,UNION SUSHI + BARBEQUE BAR / UP BAR,2019-05-24T00:00:00.000,2020-02-29T00:00:00.000,230 W ERIE ST,41.894082718,-87.635482708
1139735,LA GOZADERA LATIN RESTAURANT & BAR,2019-04-26T00:00:00.000,2020-02-29T00:00:00.000,2542-2544 W PETERSON AVE,41.990583926999996,-87.693847565
1139734,PROXI,2019-05-02T00:00:00.000,2020-02-29T00:00:00.000,565 W RANDOLPH ST,41.88432406,-87.64239826200001
1139733,BUREAU BAR AND RESTAURANT,2019-04-12T00:00:00.000,2020-02-29T00:00:00.000,722-724 W MAXWELL ST,41.864904573000004,-87.645981284
1139732,"TABLE, DONKEY & STICK",2019-05-16T00:00:00.000,2020-02-29T00:00:00.000,2728 W ARMITAGE AVE,41.917612945,-87.69591486600001
1139731,EL BARCO RESTAURANT,2019-05-07T00:00:00.000,2020-02-29T00:00:00.000,1035 N ASHLAND AVE,41.900640695999996,-87.667271409
1139730,MELI CAFE ON DEARBORN,2019-04-16T00:00:00.000,2020-02-29T00:00:00.000,500 S DEARBORN ST,41.87556911,-87.629383226
1139729,5411 EMPANADAS,2019-05-02T00:00:00.000,2020-02-29T00:00:00.000,3715 N SOUTHPORT AVE,41.949364913000004,-87.663933122
1139728,5411 EMPANADAS,2019-05-02T00:00:00.000,2020-02-29T00:00:00.000,1659 W DIVISION ST,41.903198241999995,-87.669795336
1139727,JIMMY JOHN'S,2019-07-01T00:00:00.000,2020-02-29T00:00:00.000,6 E MADISON ST,41.88216757,-87.627651576
1139726,ALHAMBRA PALACE RESTAURANT,2019-04-16T00:00:00.000,2020-02-29T00:00:00.000,1240 W RANDOLPH ST,41.884327802,-87.65845724299999
1139725,SULLY'S HOUSE,2019-06-17T00:00:00.000,2020-02-29T00:00:00.000,1501 N DAYTON ST,41.908619727,-87.649294571
1139724,FLOYD'S PUB,2019-05-02T00:00:00.000,2020-02-29T00:00:00.000,1944 N OAKLEY AVE,41.917458568,-87.685102641
1139723,NANA / AJO,2019-04-18T00:00:00.000,2020-02-29T00:00:00.000,3267 S HALSTED ST,41.834421877,-87.64604730399999
1139722,THE MARKET BY FOXTROT,2019-04-30T00:00:00.000,2020-02-29T00:00:00.000,114 W CHICAGO AVE,41.896737051,-87.63183376200001
1139719,THE NEST BAR & EATERY,2019-04-25T00:00:00.000,2020-02-29T00:00:00.000,6855-6859 W IRVING PARK RD,41.952633008,-87.798475994
1139717,WEBSTER'S,2019-05-31T00:00:00.000,2020-02-29T00:00:00.000,2601-2603 N MILWAUKEE AVE,41.928849099000004,-87.706817213
1139708,Gannon's Pub,2019-05-29T00:00:00.000,2020-02-29T00:00:00.000,4264 N LINCOLN AVE,41.959479803,-87.68265873200001
1139707,LILLIE'S Q,2019-04-23T00:00:00.000,2020-02-29T00:00:00.000,1856 W NORTH AVE,41.910636135,-87.674876095
1139706,LALO'S MEXICAN RESTAURANT,2019-04-24T00:00:00.000,2020-02-29T00:00:00.000,733 W MAXWELL ST,41.864681241999996,-87.646365856
1139703,ARTURO EXPRESS,2019-04-22T00:00:00.000,2020-02-29T00:00:00.000,130 S CANAL ST,41.879616268,-87.639764523
1139702,BOMBAY WRAPS,2019-04-22T00:00:00.000,2020-02-29T00:00:00.000,3149 1/2 N BROADWAY,41.939126357,-87.64422136600001
1139701,ALOFT CHICAGO MAG MILE,2019-04-15T00:00:00.000,2020-02-29T00:00:00.000,243 E ONTARIO ST,41.893270263000005,-87.62156654799999
1139700,SPACE519,2019-05-07T00:00:00.000,2020-02-29T00:00:00.000,200 E CHESTNUT ST,41.898530344,-87.62177740899999
1139699,Windy City Sweets,2019-05-15T00:00:00.000,2020-02-29T00:00:00.000,3308 N BROADWAY,41.942208197,-87.64461373299999
1139698,MC NAMARA'S FOOD & DRINKS,2019-05-06T00:00:00.000,2020-02-29T00:00:00.000,4326-28 W IRVING PARK RD,41.953654349000004,-87.73664589299999
1139697,BAYAN KO,2019-06-20T00:00:00.000,2020-02-29T00:00:00.000,1810 W MONTROSE AVE,41.961619281,-87.675028822
1139696,Rewired Cafe,2019-04-12T00:00:00.000,2020-02-29T00:00:00.000,1107 W BERWYN AVE,41.978062148,-87.658205522
1139695,CUBA 312,2019-04-15T00:00:00.000,2020-02-29T00:00:00.000,2054 W ROSCOE ST,41.94330118,-87.680650793
1139694,CROWN LIQUORS,2019-04-23T00:00:00.000,2020-02-29T00:00:00.000,2821 N MILWAUKEE AVE,41.93250194,-87.712799955
1139693,CAFE L' APPETITO,2019-04-23T00:00:00.000,2020-02-29T00:00:00.000,3332 N BROADWAY,41.942773751,-87.64465928
1139692,BASIL LEAF CAFE/SAGE,2019-04-24T00:00:00.000,2020-02-29T00:00:00.000,2461-2465 N CLARK ST,41.927168968000004,-87.641268696
1139691,TRADITION,2019-04-23T00:00:00.000,2020-02-29T00:00:00.000,160 N FRANKLIN ST,41.88480929,-87.635535835
1139690,"CAFFE UMBRIA, INC.",2019-04-29T00:00:00.000,2020-02-29T00:00:00.000,346 N CLARK ST,41.888742941,-87.631196181
1139689,CERES' TABLE,2019-05-21T00:00:00.000,2020-02-29T00:00:00.000,3124 N BROADWAY,41.938411972,-87.644491804
1139688,NORI SUSHI CHICAGO,2019-04-18T00:00:00.000,2020-02-29T00:00:00.000,1393 N MILWAUKEE AVE,41.907208549,-87.672281682
1139687,FANCY PLANTS CAFE,2019-05-01T00:00:00.000,2020-02-29T00:00:00.000,613 W BRIAR PL,41.939032813000004,-87.644941654
1139686,BOB'S PIZZA,2019-04-19T00:00:00.000,2020-02-29T00:00:00.000,1659 W 21ST,,
1139685,THE BAD APPLE,2019-05-14T00:00:00.000,2020-02-29T00:00:00.000,4300-4304 N LINCOLN AVE,41.959569988,-87.682722308
1139684,Bliss Resto,2019-04-12T00:00:00.000,2020-02-29T00:00:00.000,1522-1526 W MONTROSE AVE,41.961708951999995,-87.668754852
1139683,SULTAN'S MARKET,2019-05-01T00:00:00.000,2020-02-29T00:00:00.000,2057 W NORTH AVE,41.91033293,-87.679715855
1139682,Alice & Friends' Vegan Kitchen,2019-04-12T00:00:00.000,2020-02-29T00:00:00.000,5812 N BROADWAY,41.987464806999995,-87.660334373
1139681,EL HEFE,2019-04-16T00:00:00.000,2020-02-29T00:00:00.000,15 W HUBBARD ST,41.889946197,-87.62858930600001
1139679,Falafel & Grill,2019-05-23T00:00:00.000,2020-02-29T00:00:00.000,1317 N MILWAUKEE AVE,41.905705628,-87.66992733
1139661,TWO,2019-04-16T00:00:00.000,2020-02-29T00:00:00.000,1132-1138 W GRAND AVE,41.891206571,-87.65587218799999
1139658,YOSHI'S CAFE,2019-04-18T00:00:00.000,2020-02-29T00:00:00.000,3257 N HALSTED ST,41.941696341,-87.64917656600001
1139657,NONNINA,2019-04-23T00:00:00.000,2020-02-29T00:00:00.000,340 N CLARK ST,41.888526714,-87.631191374
1139656,MAGNOLIA BAKERY,2019-04-18T00:00:00.000,2020-02-29T00:00:00.000,108 N STATE ST,41.883422636999995,-87.628021652
1139655,THE GLUNZ TAVERN,2019-05-15T00:00:00.000,2020-02-29T00:00:00.000,1202 N WELLS ST,41.903967607,-87.63462792700001
1139654,FURIOUS SPOON,2019-04-19T00:00:00.000,2020-02-29T00:00:00.000,5406 N CLARK ST,41.98005946,-87.668441794
1139653,FURIOUS SPOON,2019-04-19T00:00:00.000,2020-02-29T00:00:00.000,2410 N MILWAUKEE AVE,41.92491617,-87.700861659
1139652,FURIOUS SPOON,2019-04-19T00:00:00.000,2020-02-29T00:00:00.000,1571 N MILWAUKEE AVE,41.91014406,-87.676875025
1139651,SLIGHTLY TOASTED,2019-04-23T00:00:00.000,2020-02-29T00:00:00.000,540 W MADISON ST,41.881966449000004,-87.641275825
1139650,THE MARQ,2019-04-22T00:00:00.000,2020-02-29T00:00:00.000,60 W ADAMS ST,41.879535234,-87.630024211
1139649,THE SHAMROCK CLUB,2019-04-24T00:00:00.000,2020-02-29T00:00:00.000,210 W KINZIE ST,41.889270361,-87.63450598600001
1139648,GUS'S WORLD FAMOUS FRIED CHICKEN,2019-05-03T00:00:00.000,2020-02-29T00:00:00.000,847 W FULTON MARKET,41.886663899999995,-87.649342665
1139647,SOCIALE AND CAFE PRESS,2019-04-18T00:00:00.000,2020-02-29T00:00:00.000,800 S CLARK ST,41.872164396,-87.630755777
1139639,BARBA YIANNI TAVERNA INC.,2019-05-23T00:00:00.000,2020-02-29T00:00:00.000,4761 N LINCOLN AVE,41.968253933,-87.688172469
1139638,HAVANA GRILL,2019-04-22T00:00:00.000,2020-02-29T00:00:00.000,412 N CLARK ST,41.889687277,-87.63121909799999
1139637,BROKEN ENGLISH TACO PUB,2019-04-12T00:00:00.000,2020-02-29T00:00:00.000,75 E LAKE ST,41.885624255,-87.625296495
1139636,BAR CARGO,2019-04-12T00:00:00.000,2020-02-29T00:00:00.000,605 - 607 N WELLS ST,41.892574337,-87.633948801
1139635,FARM BAR LAKEVIEW,2019-04-24T00:00:00.000,2020-02-29T00:00:00.000,1300 W WELLINGTON AVE,41.93626672,-87.661379645
1139630,WILLOW ROOM,2019-04-16T00:00:00.000,2020-02-29T00:00:00.000,1800 N HALSTED ST,41.913934603,-87.64851072200001
1139629,DON JUAN,2019-05-01T00:00:00.000,2020-02-29T00:00:00.000,6730 N NORTHWEST HWY,42.003354235,-87.81729036200001
1139628,YOUNG AMERICAN,2019-05-10T00:00:00.000,2020-02-29T00:00:00.000,2545-2547 N KEDZIE BLVD,41.927878541,-87.706925189
1139627,WAFFLES,2019-05-14T00:00:00.000,2020-02-29T00:00:00.000,1104 W MADISON ST,41.881773225,-87.654689084
1139620,YOLK - WICKER PARK,2019-04-16T00:00:00.000,2020-02-29T00:00:00.000,1819 W DIVISION ST,41.90314384,-87.673157436
1139619,THE WIT,2019-04-25T00:00:00.000,2020-02-29T00:00:00.000,201 N STATE ST,41.885778195,-87.627793737
1139618,BOMBO BAR WELLS ST,2019-05-15T00:00:00.000,2020-02-29T00:00:00.000,1529 N WELLS ST,41.910025601,-87.634528071
1139617,THE ORIGINAL SCOOPS CHICAGO INC.,2019-04-29T00:00:00.000,2020-02-29T00:00:00.000,608 W 31ST ST,41.838210544,-87.641818639
1139616,WELLS ON WELLS,2019-04-23T00:00:00.000,2020-02-29T00:00:00.000,1617 N WELLS ST,41.911678788,-87.634579799
1139615,PINK TACO,2019-04-17T00:00:00.000,2020-02-29T00:00:00.000,431 N WELLS ST,41.890024681999996,-87.63388240299999
1139614,THE MARKET BY FOXTROT,2019-04-30T00:00:00.000,2020-02-29T00:00:00.000,900 - 902 W ARMITAGE AVE,41.91825205,-87.651001568
1139613,THE MARKET BY FOXTROT,2019-04-30T00:00:00.000,2020-02-29T00:00:00.000,1722 W DIVISION ST,41.90339795,-87.671030628
1139612,THE MARKET BY FOXTROT,2019-04-30T00:00:00.000,2020-02-29T00:00:00.000,1019 W LAKE ST,41.885458940999996,-87.65298155299999
1139611,BROADWAY CELLARS,2019-05-31T00:00:00.000,2020-02-29T00:00:00.000,5900 N BROADWAY,41.989107718,-87.660387275
1139610,BUTCHER & THE BURGER,2019-04-23T00:00:00.000,2020-02-29T00:00:00.000,1021 W ARMITAGE AVE,41.917981293000004,-87.654340852
1139609,ShiAwase,2019-04-22T00:00:00.000,2020-02-29T00:00:00.000,3422 N BROADWAY,41.943796776,-87.64526607399999
1139608,FLACO'S TACOS,2019-04-26T00:00:00.000,2020-02-29T00:00:00.000,46 E CHICAGO AVE,41.896811306,-87.62644880299999
1139607,SIP OF HOPE,2019-04-17T00:00:00.000,2020-02-29T00:00:00.000,3039 W FULLERTON AVE,41.924637844,-87.703803603
1139606,FIVE STAR BAR & GRILL,2019-04-22T00:00:00.000,2020-02-29T00:00:00.000,1424 W CHICAGO AVE,41.896241972,-87.66344067600001
1139605,Dollop Coffee and Tea,2019-04-23T00:00:00.000,2020-02-29T00:00:00.000,4181 N CLARENDON AVE,41.957940146999995,-87.64965206
1139604,"INTELLIGENTSIA COFFEE & TEA, INC.",2019-04-18T00:00:00.000,2020-02-29T00:00:00.000,3123 N BROADWAY,41.938435180999996,-87.64419841700001
1139603,SUSHI TAKU,2019-04-22T00:00:00.000,2020-02-29T00:00:00.000,1904-06 W DIVISION ST,41.903337243,-87.67504189600001
1139602,AUGIE'S,2019-05-09T00:00:00.000,2020-02-29T00:00:00.000,1721 W WRIGHTWOOD AVE,41.928624995,-87.67161450299999
1139601,BUSY BURGER,2019-04-16T00:00:00.000,2020-02-29T00:00:00.000,1120 W TAYLOR ST,41.869550501999996,-87.655204917
1139600,PINT,2019-05-03T00:00:00.000,2020-02-29T00:00:00.000,1547-49 N MILWAUKEE AVE,41.909708169,-87.676193676
1139599,MFK,2019-05-20T00:00:00.000,2020-02-29T00:00:00.000,432 W DIVERSEY PKWY,41.932994760999996,-87.640640476
1139598,BAR BISCAY,2019-05-20T00:00:00.000,2020-02-29T00:00:00.000,1450 W CHICAGO AVE,41.896227645,-87.664435179
1139597,FLO & SANTO,2019-04-22T00:00:00.000,2020-02-29T00:00:00.000,1310 S WABASH AVE,41.865399757,-87.62593557
1139596,Kit Kat Lounge and Restaurant,2019-04-12T00:00:00.000,2020-02-29T00:00:00.000,3700 N HALSTED ST,41.949147337,-87.64968983899999
1139595,COZY NOODLES & RICE,2019-04-19T00:00:00.000,2020-02-29T00:00:00.000,3456 N SHEFFIELD AVE,41.945108104,-87.654411816
1139594,JOIE DE VINE,2019-04-18T00:00:00.000,2020-02-29T00:00:00.000,1744 W BALMORAL AVE,41.979865941999996,-87.673909329
1139593,DAMN FINE COFFEE BAR,2019-06-05T00:00:00.000,2020-02-29T00:00:00.000,3317 W ARMITAGE AVE,41.917242821,-87.711007063
1139592,MASA AZUL,2019-05-10T00:00:00.000,2020-02-29T00:00:00.000,2901 W DIVERSEY AVE,41.931969136,-87.700133118
1139591,GREEN STREET LOCAL,2019-05-08T00:00:00.000,2020-02-29T00:00:00.000,130 S GREEN ST,41.879500766999996,-87.648608118
1139590,LA PALAPA,2019-04-19T00:00:00.000,2020-02-29T00:00:00.000,3350 N HARLEM AVE,41.941242142,-87.807009257
1139589,Bombay Wraps,2019-04-22T00:00:00.000,2020-02-29T00:00:00.000,122 N WELLS ST,41.883812772,-87.634021928
1139587,TANUKI,2019-04-23T00:00:00.000,2020-02-29T00:00:00.000,3006 N SHEFFIELD AVE,41.936489034000004,-87.654136681
1139586,DEL SEOUL,2019-05-21T00:00:00.000,2020-02-29T00:00:00.000,2568-2570 N CLARK ST,41.929447959,-87.64292489
1139569,FAT CHRIS'S PIZZA AND SUCH,2019-04-17T00:00:00.000,2020-02-29T00:00:00.000,1706 W FOSTER AVE,41.976242135,-87.67242684700001
1139563,THIRD RAIL TAVERN,2019-04-19T00:00:00.000,2020-02-29T00:00:00.000,1133 W MADISON ST,41.881534355,-87.655650217
1139558,ROANOKE,2019-04-24T00:00:00.000,2020-02-29T00:00:00.000,135 W MADISON ST,41.881856744000004,-87.631896162
1139556,PIZZERIA AROMA,2019-05-07T00:00:00.000,2020-02-29T00:00:00.000,5350 N BROADWAY,41.979650804,-87.66010597
1139554,LE SUD,2019-04-15T00:00:00.000,2020-02-29T00:00:00.000,2301 W ROSCOE ST,41.943015178,-87.685786943
1139553,THE GODDESS RIVER NORTH,2019-04-17T00:00:00.000,2020-02-29T00:00:00.000,901 N LARRABEE ST,41.898756686,-87.642878868
1139552,KUMA'S CORNER,2019-04-19T00:00:00.000,2020-02-29T00:00:00.000,854-856 W FULTON MARKET,41.886878841,-87.649697253
1139550,HATSU HANA RESTAURANT/YELLOWTAIL SUSHI & ASIAN KITCHEN,2019-04-22T00:00:00.000,2020-02-29T00:00:00.000,3136 N BROADWAY,41.938778525,-87.64450311799999
1139549,SAME DAY CAFE,2019-04-25T00:00:00.000,2020-02-29T00:00:00.000,2651 N KEDZIE AVE,41.929945756,-87.707226625
1139547,HUB'S GYROS II INC,2019-04-24T00:00:00.000,2020-02-29T00:00:00.000,5540 N LINCOLN AVE,41.982229793,-87.69383949700001
1139546,PARS COVE EAST,2019-04-15T00:00:00.000,2020-02-29T00:00:00.000,435 W DIVERSEY PKWY,41.932772607,-87.64076403
1139544,COFFEE JOINT,2019-05-02T00:00:00.000,2020-02-29T00:00:00.000,2059 W IRVING PARK RD,41.954011965,-87.68111928299999
1139542,AURELIO'S PIZZA,2019-05-29T00:00:00.000,2020-02-29T00:00:00.000,3801 - 3809 N CLARK ST,41.951175556,-87.659541802
1139541,DSTRKT BAR & GRILL,2019-04-16T00:00:00.000,2020-02-29T00:00:00.000,1540 N MILWAUKEE AVE,41.909420030999996,-87.676195083
1139540,TELLER'S COFFEE,2019-04-24T00:00:00.000,2020-02-29T00:00:00.000,111 W MONROE ST,41.880582266,-87.631201009
1139539,GRK GREEK KITCHEN,2019-04-24T00:00:00.000,2020-02-29T00:00:00.000,400 S WELLS ST,41.876784831,-87.63383891
1139538,MED KITCHEN,2019-07-23T00:00:00.000,2020-02-29T00:00:00.000,219 W WASHINGTON ST,41.88309983,-87.634433841
1139537,THE CHICAGO TEACHERS' LOUNGE & EATERY,2019-06-14T00:00:00.000,2020-02-29T00:00:00.000,2525 W DIVISION ST,41.90287407,-87.69050018600001
1139535,VERNON PARK TAP,2019-05-03T00:00:00.000,2020-02-29T00:00:00.000,1073 W VERNON PARK PL,41.872904375,-87.654033036
1139534,FISHBAR,2019-05-23T00:00:00.000,2020-02-29T00:00:00.000,2956 N SHEFFIELD AVE,41.936160045,-87.654126674
1139533,N,2019-04-23T00:00:00.000,2020-02-29T00:00:00.000,2977 N ELSTON AVE,41.935613511,-87.69260311200001
1139532,FOLKLORE,2019-04-23T00:00:00.000,2020-02-29T00:00:00.000,2100-2102 W DIVISION ST,41.903254515,-87.679825045
1139531,ELLIE'S,2019-06-12T00:00:00.000,2020-02-29T00:00:00.000,10701 S HALE AVE,41.699203051,-87.668844561
1139530,INDIE CAFE,2019-05-01T00:00:00.000,2020-02-29T00:00:00.000,5951-5953 N BROADWAY,41.99052009,-87.66013590700001
1139529,FAHLSTROM'S FRESH FISH MARKET,2019-04-19T00:00:00.000,2020-02-29T00:00:00.000,1258 W BELMONT AVE,41.939908646,-87.661384971
1139528,HOLIDAY CLUB,2019-04-19T00:00:00.000,2020-02-29T00:00:00.000,4000 N SHERIDAN RD,41.954532689000004,-87.654693025
1139527,NATIVE FOODS CAFE,2019-04-16T00:00:00.000,2020-02-29T00:00:00.000,1484 N MILWAUKEE AVE,41.908871127,-87.675337425
1139526,LULA CAFE,2019-04-18T00:00:00.000,2020-02-29T00:00:00.000,2537-2543 N KEDZIE BLVD,41.927653196,-87.707119009
1139525,CLEVER RABBIT,2019-04-24T00:00:00.000,2020-02-29T00:00:00.000,2015 W DIVISION ST,41.903069678,-87.677906757
1139515,DISTILLED CHICAGO,2019-05-20T00:00:00.000,2020-02-29T00:00:00.000,1480 W WEBSTER AVE,41.921709717,-87.666309718
1139514,9 MUSES BAR & GRILL,2019-05-28T00:00:00.000,2020-02-29T00:00:00.000,315 S HALSTED ST,41.877346048,-87.647075981
1139513,UMAI,2019-04-15T00:00:00.000,2020-02-29T00:00:00.000,730 S CLARK ST,41.872780614,-87.63077151200001
1139512,THE BOUNDARY,2019-05-15T00:00:00.000,2020-02-29T00:00:00.000,1932 W DIVISION ST,41.903318259,-87.676182079
1139511,ASTORIA LOUNGE,2019-04-24T00:00:00.000,2020-02-29T00:00:00.000,3208 N KOSTNER AVE,41.939239568000005,-87.737188637
1139510,"CAFE UMBRIA, INC.",2019-04-29T00:00:00.000,2020-02-29T00:00:00.000,2535 W ARMITAGE AVE,41.917431884,-87.691271681
1139509,CRAWFORDS,2019-05-13T00:00:00.000,2020-02-29T00:00:00.000,3938 - 3942 W SCHOOL ST,41.941035014,-87.72638827899999
